49,56,1,5765
10,48,66,4650
95,97,45,11675
15,21,6,2100
11,5,34,1760
8,16,0,1280
17,16,16,2220
53,95,94,10280
47,25,99,6545
39,6,73,4465
31,64,98,7510
98,58,73,10605
23,64,82,6630
70,26,51,6775
73,68,76,9680
7,67,82,5820
82,43,64,8670
82,57,77,9695
92,10,58,7470
8,46,22,3330
55,36,15,5475
48,94,38,8530
95,33,33,8175
74,85,77,10615
26,98,83,8535
98,71,49,10655
19,45,75,5265
27,4,18,2270
53,71,90,8980
56,74,76,8960
7,99,54,6720
28,62,30,5530
11,37,99,4985
31,96,20,7160
96,82,51,11135
69,53,93,9115
70,33,99,8325
86,75,56,10310
4,90,81,6765
83,63,90,10380
48,71,92,8730
41,67,82,7860
69,5,62,5940
33,65,74,7080
90,53,99,10525
24,5,1,1715
26,16,30,3110
70,6,41,5525
42,41,35,5445
83,43,35,8005
85,5,98,7800
90,52,17,8425
40,22,45,4625
90,17,59,7725
69,33,3,5865
60,13,16,4650
41,25,39,4685
98,5,56,7530
90,83,85,11675
21,5,64,3110
22,36,44,4220
74,90,82,10990
61,92,3,8335
88,81,91,11605
80,34,52,7800
58,12,29,4805
49,79,43,7965
51,45,66,6960
39,32,51,5215
64,4,95,6415
53,19,59,5605
13,54,96,5880
30,3,99,4425
69,12,80,6740
93,42,83,9755
7,70,58,5370
3,91,17,5155
61,44,7,6035
81,13,61,7035
15,22,42,3050
78,10,98,7630
73,84,82,10630
53,99,72,9930
88,29,8,6930
48,93,41,8555
95,28,14,7450
26,65,25,5435
75,64,54,9050
23,77,17,5655
63,68,30,7930
55,57,72,7950
24,68,69,6565
95,78,1,9625
30,77,72,7450
27,68,83,7095
75,80,7,8675
40,38,53,5625
46,96,71,9335
67,20,6,5170
82,37,71,8545
48,40,32,5680
1,93,57,6135
7,25,22,2220
44,88,30,7790
30,85,95,8425
89,24,1,6565
97,80,86,11970
57,23,30,5320
93,59,3,8605
41,79,80,8410
9,99,23,6065
51,27,3,4485
98,18,83,8855
19,16,70,3690
79,41,87,8965
76,67,87,10085
33,0,16,2380
28,43,15,4205
89,41,0,7390
87,33,5,6995
94,69,5,9215
9,28,46,3090
12,76,9,4745
19,52,66,5390
66,30,11,5735
74,66,72,9540
20,51,81,5775
80,68,18,8650
79,18,23,6215
81,54,26,8210
95,28,95,9475
86,0,5,5285
83,57,74,9680
77,12,80,7220
7,30,31,2695
78,3,95,7205
59,79,27,8165
93,83,47,10905
53,52,30,6530
77,83,68,10470
96,7,85,8235
7,13,26,1720
70,8,68,6300
22,23,13,2795
62,81,96,10170
66,28,42,6410
76,17,92,7710
73,22,28,6180
81,79,90,11060
45,41,16,5150
87,16,92,8320
68,76,98,10330
51,61,73,7935
52,7,94,5820
71,66,63,9135
61,20,26,5310
8,61,65,5155
92,97,72,12170
13,82,64,6480
8,62,74,5430
57,84,31,8395
99,94,51,11915
31,6,28,2860
65,95,95,11025
18,21,68,3830
71,16,16,5460
48,85,10,7380
51,57,82,7960
6,65,93,5935
61,96,83,10535
35,90,68,8300
37,43,67,6045
76,33,74,8060
73,67,51,9005
15,21,61,3475
71,66,52,8860
61,55,60,7910
30,51,43,5425
89,72,54,10290
67,32,96,8020
71,67,15,7985
8,84,89,6905
46,19,0,3710
63,54,84,8580
15,23,61,3575
57,77,63,8845
93,19,44,7630
91,77,55,10685
86,30,54,8010
6,82,73,6285
25,59,2,4500
4,52,34,3690
16,19,31,2685
86,35,87,9085
24,81,38,6440
55,34,60,6500
46,14,71,5235
1,10,92,2860
77,91,7,9345
25,74,72,7000
41,57,98,7760
72,60,31,8095
33,28,84,5480
25,9,27,2625
76,43,50,7960
46,89,80,9210
91,65,98,11160
78,76,10,8730
69,87,43,9565
38,69,48,6930
45,74,46,7550
84,87,11,9665
94,41,23,8265
48,33,2,4580
23,89,75,7705
49,87,19,7765
95,10,60,7700
45,27,77,5975
22,32,74,4770
97,89,74,12120
46,92,95,9735
10,43,33,3575
20,93,59,7325
89,90,79,11815
57,18,32,5120
98,38,79,9755
24,85,24,6290
45,72,25,6925
0,89,76,6350
22,74,14,5370
83,52,20,8080
19,35,92,5190
78,71,99,10705
22,70,48,6020
99,67,89,11515
11,88,35,5935
52,41,86,7320
58,76,88,9480
73,44,12,6880
23,15,30,2880
89,5,61,7115
84,96,49,11065
65,2,88,6200
60,42,91,7975
48,94,44,8680
35,35,65,5475
65,59,72,8650
85,90,10,9850
12,44,32,3720
5,78,35,5075
72,26,71,7395
18,28,49,3705
95,27,47,8225
71,48,32,7460
84,61,77,10015
32,4,55,3495
30,52,68,6100
47,1,42,3920
31,17,80,4710
78,51,21,7755
9,75,88,6490
54,28,62,6190
58,9,63,5505
16,18,3,1935
11,22,19,2235
0,89,68,6150
0,56,74,4650
48,38,36,5680
55,59,87,8425
28,94,39,7355
59,41,34,6440
37,64,70,7170
94,93,31,11065
5,35,63,3625
30,5,81,4075
10,56,69,5125
50,47,82,7400
29,31,10,3540
93,10,27,6755
20,73,87,7025
92,87,92,12170
28,34,72,5180
37,23,89,5595
77,91,15,9545
23,39,99,5805
23,46,51,4955
4,54,73,4765
7,68,49,5045
82,62,47,9195
89,67,89,10915
11,92,33,6085
72,28,69,7445
4,13,17,1315
14,47,85,5315
15,20,48,3100
28,72,4,5380
22,8,27,2395
11,21,13,2035
15,93,90,7800
22,9,63,3345
19,82,57,6665
8,14,58,2630
22,38,98,5670
62,71,91,9545
93,10,42,7130
71,73,67,9585
76,90,29,9785
65,68,80,9300
70,21,88,7450
84,85,19,9765
76,29,33,6835
17,66,49,5545
25,93,41,7175
88,61,5,8455
47,88,19,7695
4,38,80,4140
9,27,98,4340
68,77,88,10130
85,33,72,8550
10,19,55,2925
63,73,77,9355
39,19,27,3965
11,91,36,6110
75,97,87,11525
65,93,9,8775
36,27,45,4635
47,10,32,4120
26,90,88,8260
75,22,70,7350
83,75,81,10755
23,86,11,5955
88,90,32,10580
10,28,49,3225
63,21,43,5905
44,77,31,7265
91,40,96,9860
9,67,68,5590
31,34,37,4485
33,41,51,5305
23,35,28,3830
64,35,18,6040
14,42,57,4365
60,36,86,7550
92,52,82,10170
91,53,40,9110
4,7,96,2990
3,74,77,5805
66,7,42,5360
25,84,11,5975
25,29,79,4925
23,63,83,6605
86,58,81,10085
70,48,91,8875
72,30,54,7170
77,26,91,8195
76,9,34,5860
69,43,6,6440
22,16,5,2245
36,3,15,2685
86,72,44,9860
3,70,98,6130
50,34,46,5850
96,80,26,10410
90,61,20,8950
20,74,11,5175
53,62,59,7755
73,7,81,6755
26,43,22,4260
22,44,58,4970
68,13,85,6855
22,92,99,8395
9,72,22,4690
41,86,43,7835
1,36,83,3935
96,88,68,11860
22,79,26,5920
49,83,15,7465
12,69,53,5495
76,14,35,6135
48,8,85,5405
18,42,84,5280
34,38,13,4265
44,82,81,8765
7,32,63,3595
50,53,25,6275
62,58,59,8095
29,92,47,7515
55,92,45,9025
43,52,18,5630
52,38,83,7095
87,50,88,9920
63,65,10,7280
80,52,73,9225
14,26,31,2915
32,46,83,6295
62,52,44,7420
29,97,31,7365
74,78,64,9940
94,34,61,8865
88,49,82,9780
37,76,92,8320
75,20,87,7675
11,45,24,3510
48,81,22,7480
17,58,27,4595
9,77,7,4565
70,8,88,6800
25,2,93,3925
81,18,59,7235
71,95,82,11060
56,23,47,5685
52,79,15,7445
94,13,56,7690
17,50,43,4595
64,39,15,6165
21,87,72,7410
15,89,80,7350
49,91,84,9590
54,96,13,8365
81,91,70,11160
4,37,69,3815
49,42,93,7365
83,18,67,7555
36,72,5,5885
62,58,97,9045
62,8,17,4545
57,46,18,6170
20,37,10,3300
85,95,20,10350
70,39,7,6325
99,99,20,11390
56,60,66,8010
23,72,13,5305
80,42,50,8150
3,62,22,3830
21,27,93,4935
31,19,54,4160
59,17,32,5190
88,71,36,9730
67,38,64,7520
66,44,97,8585
33,41,35,4905
34,53,26,5340
17,79,29,5695
8,49,57,4355
68,39,79,8005
45,96,25,8125
81,26,34,7010
56,48,26,6410
32,19,45,3995
37,32,77,5745
4,89,88,6890
82,66,98,10670
77,76,52,9720
42,0,38,3470
18,96,24,6480
23,78,44,6380
20,19,59,3625
61,50,15,6535
8,24,68,3380
22,14,82,4070
33,3,78,4080
50,75,57,8175
16,48,12,3660
4,2,31,1115
12,86,21,5545
20,58,38,5050
96,34,68,9160
16,69,14,4760
16,26,65,3885
28,59,83,6705
85,35,28,7550
54,24,30,5190
18,80,55,6455
71,35,65,7635
93,96,21,10905
9,6,82,2890
41,40,55,5835
16,80,35,5835
22,1,51,2645
37,33,72,5670
56,73,53,8335
45,81,71,8525
22,90,96,8220
10,57,14,3800
42,18,48,4620
75,55,97,9675
71,6,61,6085
87,49,12,7970
19,61,98,6640
49,77,35,7665
74,3,69,6315
46,2,16,3260
97,20,69,8545
30,41,69,5575
39,84,30,7290
65,66,2,7250
73,23,11,5805
84,37,54,8240
74,41,74,8340
66,81,97,10435
57,72,59,8495
37,47,22,5120
82,80,42,9970
57,0,42,4470
80,52,60,8900
18,50,10,3830
32,93,44,7670
66,85,91,10485
68,71,55,9005
58,27,22,5380
34,98,16,7340
30,93,6,6600
57,29,82,6920
27,13,32,3070
80,14,56,6900
34,50,64,6140
9,93,31,5965
18,96,83,7955
62,90,22,8770
76,88,97,11385
34,45,38,5240
72,40,97,8745
24,14,90,4390
2,72,0,3720
94,17,89,8715
55,51,92,8150
97,89,71,12045
77,56,85,9545
21,77,74,6960
23,7,95,4105
21,3,41,2435
72,76,3,8195
53,13,14,4180
81,84,1,9085
16,71,75,6385
28,2,1,1805
20,40,46,4350
44,81,55,8065
32,79,42,6920
96,5,88,8210
82,40,1,6945
85,7,64,7050
99,58,76,10740
12,85,20,5470
51,25,10,4560
20,14,7,2075
52,50,21,6145
76,54,33,8085
55,99,87,10425
9,89,76,6890
68,51,92,8930
60,28,25,5625
0,8,24,1000
85,41,8,7350
80,60,2,7850
56,69,47,7985
18,68,38,5430
69,92,84,10840
72,87,60,10170
69,94,5,8965
48,80,57,8305
11,55,59,4885
18,81,45,6255
58,66,50,8030
0,90,94,6850
29,42,58,5290
5,4,28,1200
68,74,84,9880
18,9,21,2055
34,66,39,6315
86,45,5,7535
3,91,23,5305
5,95,89,7275
53,34,78,6830
62,41,69,7495
89,13,94,8340
7,25,96,4070
84,82,3,9215
28,55,0,4430
12,78,8,4820
65,63,86,9200
79,21,71,7565
94,48,97,10465
28,47,82,6080
16,80,91,7235
26,34,62,4810
30,69,45,6375
74,55,37,8115
28,25,89,5155
65,2,67,5675
85,73,16,9150
24,10,42,2990
41,88,91,9135
40,6,28,3400
35,81,21,6675
24,63,52,5890
38,20,2,3330
15,14,75,3475
50,63,18,6600
10,66,99,6375
65,44,99,8575
8,54,27,3855
44,99,39,8565
61,93,31,9085
29,34,12,3740
94,33,61,8815
51,3,73,5035
60,11,60,5650
22,87,85,7795
83,83,49,10355
53,71,6,6880
68,24,73,7105
9,9,30,1740
62,70,22,7770
72,22,71,7195
22,65,79,6545
10,77,89,6675
53,1,5,3355
8,64,34,4530
31,38,95,6135
76,19,76,7410
40,62,77,7425
20,98,59,7575
14,93,2,5540
93,57,61,9955
45,42,92,7100
85,29,11,6825
55,25,92,6850
32,53,45,5695
91,17,4,6410
86,56,75,9835
94,49,59,9565
74,18,12,5640
59,49,5,6115
7,73,77,5995
55,71,95,9225
37,5,46,3620
27,32,54,4570
39,36,67,5815
8,30,9,2205
24,48,39,4815
35,43,85,6375
84,75,35,9665
30,67,31,5925
10,14,52,2600
51,24,44,5360
12,10,82,3270
42,74,12,6520
98,97,89,12955
76,38,40,7460
49,32,89,6765
95,55,81,10475
57,20,60,5920
30,57,3,4725
90,54,95,10475
51,10,7,3735
85,3,19,5725
3,63,65,4955
93,97,60,11930
72,32,91,8195
3,70,77,5605
24,93,34,6940
5,25,40,2550
77,64,15,8195
45,50,23,5775
83,32,91,8855
92,98,3,10495
94,72,56,10640
54,27,52,5890
73,46,95,9055
63,21,97,7255
5,83,96,6850
65,81,40,8950
83,48,18,7830
56,24,41,5585
4,65,57,4915
58,84,41,8705
43,6,89,5105
58,26,19,5255
29,23,81,4915
65,8,14,4650
93,50,85,10205
39,9,95,5165
2,90,64,6220
61,27,87,7185
12,94,77,7345
81,22,40,6960
15,13,19,2025
92,62,46,9770
25,61,72,6350
19,1,48,2390
54,23,81,6415
64,63,94,9340
11,33,62,3860
69,82,6,8390
96,65,42,10060
45,82,85,8925
21,99,81,8235
78,87,26,9680
42,92,82,9170
57,86,4,7820
35,99,3,7125
48,75,79,8605
28,57,85,6655
72,85,30,9320
21,42,38,4310
51,73,46,7860
48,22,89,6205
75,58,61,8925
0,26,36,2200
6,9,99,3285
70,78,5,8225
60,0,87,5775
85,55,56,9250
59,75,35,8165
84,43,64,8790
52,85,36,8270
76,88,18,9410
67,98,89,11145
37,23,43,4445
98,83,89,12255
0,74,7,3875
66,59,22,7460
56,34,47,6235
6,42,19,2935
78,84,70,10630
3,69,99,6105
80,86,69,10825
74,79,67,10065
27,97,37,7395
65,34,47,6775
26,39,22,4060
1,60,99,5535
19,85,21,5915
51,68,57,7885
59,71,78,9040
14,8,68,2940
6,83,28,5210
43,94,30,8030
81,2,81,6985
53,79,4,7230
50,58,61,7425
63,87,67,9805
34,89,50,7740
55,30,62,6350
24,87,73,7615
60,18,98,6950
70,22,41,6325
49,77,61,8315
11,80,11,4935
16,64,94,6510
46,84,46,8110
2,40,8,2320
59,11,62,5640
34,90,30,7290
16,63,73,5935
57,10,17,4345
15,5,67,2825
17,59,46,5120
5,34,36,2900
37,89,64,8270
50,7,96,5750
85,78,49,10225
60,26,3,4975
92,11,40,7070
7,60,55,4795
95,7,53,7375
10,82,41,5725
7,0,64,2020
94,85,55,11265
91,25,99,9185
66,77,91,10085
97,92,34,11270
84,14,58,7190
73,68,40,8780
37,21,30,4020
50,29,71,6225
24,55,35,5065
9,83,86,6840
84,68,97,10865
22,40,24,3920
32,72,52,6820
23,26,93,5005
66,50,53,7785
13,30,97,4705
86,49,96,10010
41,57,30,6060
17,46,34,4170
82,28,2,6370
76,18,1,5485
13,39,20,3230
10,46,79,4875
94,51,76,10090
43,5,73,4655
78,3,36,5730
7,65,32,4470
38,91,55,8205
29,16,1,2565
86,26,46,7610
41,6,35,3635
82,20,91,8195
54,78,47,8315
61,21,4,4810
47,16,51,4895
46,86,62,8610
52,38,17,5445
81,98,76,11660
72,85,42,9620
54,39,17,5615
69,37,5,6115
57,33,11,5345
92,3,54,7020
78,1,77,6655
96,15,47,7685
22,13,8,2170
70,16,8,5200
92,76,93,11645
5,19,80,3250
92,39,22,8020
70,79,86,10300
49,31,35,5365
72,16,92,7420
13,64,91,6255
47,39,98,7220
19,77,73,6815
69,45,17,6815
83,95,3,9805
28,1,43,2805
16,71,21,5035
36,0,61,3685
46,87,73,8935
68,88,51,9755
79,68,63,9715
20,4,84,3500
12,71,6,4420
0,13,29,1375
29,62,12,5140
26,5,25,2435
92,32,3,7195
67,64,70,8970
94,86,20,10440
46,60,60,7260
77,50,46,8270
40,67,48,6950
11,24,19,2335
23,86,86,7830
85,98,88,12200
67,64,58,8670
99,98,28,11540
36,22,49,4485
63,17,81,6655
27,75,60,6870
86,93,49,11035
45,57,29,6275
10,75,79,6325
97,56,60,10120
17,98,25,6545
8,84,49,5905
91,42,57,8985
19,84,81,7365
18,22,35,3055
10,41,91,4925
57,53,57,7495
73,7,9,4955
49,58,55,7215
13,56,43,4655
46,32,48,5560
8,96,71,7055
76,66,46,9010
98,91,3,10505
35,64,27,5975
27,25,16,3270
84,81,22,9640
9,27,34,2740
23,28,2,2830
36,44,84,6460
17,22,83,4195
56,30,26,5510
99,16,69,8465
46,49,55,6585
15,77,16,5150
71,34,80,7960
12,31,97,4695
51,59,35,6885
58,20,40,5480
2,78,74,5870
79,75,82,10540
0,50,44,3600
90,71,34,9800
69,91,66,10340
24,61,38,5440
75,44,55,8075
89,75,79,11065
5,12,22,1450
66,29,62,6960
77,11,55,6545
98,26,92,9480
11,23,24,2410
4,78,72,5940
23,13,49,3255
57,89,62,9420
43,25,99,6305
18,55,92,6130
11,30,93,4485
30,19,23,3325
27,69,11,5345
87,36,89,9245
42,1,82,4620
22,33,59,4445
35,17,99,5425
43,16,15,3755
79,31,0,6290
30,54,6,4650
73,37,37,7155
51,82,83,9235
27,89,44,7170
79,37,7,6765
53,78,9,7305
50,53,84,7750
44,66,88,8140
35,53,44,5850
84,60,86,10190
34,9,94,4840
38,3,93,4755
86,69,26,9260
33,66,44,6380
94,37,28,8190
71,45,38,7460
34,59,91,7265
95,89,59,11625
75,1,8,4750
64,17,59,6165
81,26,98,8610
91,88,38,10810
86,8,28,6260
25,58,81,6425
88,95,83,12105
18,74,96,7180
45,37,83,6625
55,59,52,7550
74,70,83,10015
50,1,56,4450
93,94,13,10605
13,95,12,5830
78,37,90,8780
30,28,78,5150
83,16,64,7380
43,14,35,4155
39,50,35,5715
96,5,30,6760
72,11,82,6920
30,63,82,7000
62,70,49,8445
64,26,41,6165
44,82,6,6890
24,56,48,5440
66,57,13,7135
48,56,24,6280
53,54,78,7830
70,87,62,10100
56,14,86,6210
82,24,53,7445
56,93,76,9910
79,46,31,7815
1,82,78,6110
52,94,78,9770
30,31,70,5100
48,38,97,7205
46,92,56,8760
81,24,96,8460
44,62,92,8040
83,11,92,7830
19,97,50,7240
11,57,45,4635
27,12,8,2420
79,14,66,7090
96,31,45,8435
99,78,78,11790
30,53,22,5000
28,39,15,4005
87,7,31,6345
34,1,12,2390
4,59,47,4365
84,23,32,6990
75,47,16,7250
12,93,57,6795
48,20,42,4930
82,30,46,7570
95,24,98,9350
32,11,35,3345
80,70,37,9225
25,23,29,3375
16,86,58,6710
88,4,49,6705
23,94,39,7055
4,76,46,5190
48,82,9,7205
64,18,80,6740
82,72,1,8545
69,0,80,6140
95,68,1,9125
78,85,37,9855
34,70,45,6665
84,23,95,8565
2,13,93,3095
24,81,43,6565
97,16,58,8070
73,14,27,5755
54,12,51,5115
62,6,55,5395
38,3,20,2930
14,38,61,4265
30,40,44,4900
73,85,97,11055
66,85,69,9935
36,91,94,9060
35,9,91,4825
59,15,64,5890
70,71,14,8100
35,60,45,6225
9,70,39,5015
94,28,98,9490
69,11,35,5565
80,74,7,8675
27,88,86,8170
21,62,26,5010
81,11,87,7585
8,98,95,7755
95,19,75,8525
16,18,8,2060
80,40,38,7750
58,90,73,9805
61,61,14,7060
8,59,19,3905
2,21,88,3370
4,4,51,1715
49,91,22,8040
5,10,44,1900
92,38,96,9820
57,45,41,6695
2,54,61,4345
88,78,53,10505
76,84,79,10735
22,61,0,4370
76,52,8,7360
80,48,49,8425
25,74,37,6125
42,20,36,4420
29,7,67,3765
84,42,20,7640
73,95,32,9930
6,85,63,6185
99,28,40,8340
75,89,74,10800
10,74,93,6625
34,19,12,3290
12,1,39,1745
45,0,25,3325
58,65,29,7455
93,18,60,7980
24,3,98,4040
49,75,92,8990
9,22,54,2990
21,93,81,7935
42,19,95,5845
92,9,74,7820
27,17,4,2570
79,88,95,11515
47,56,71,7395
25,47,9,4075
32,65,59,6645
51,8,4,3560
59,97,35,9265
9,71,0,4090
77,26,86,8070
38,52,47,6055
96,74,3,9535
78,22,59,7255
0,12,8,800
47,75,17,6995
4,69,79,5665
61,62,7,6935
62,47,84,8170
6,60,85,5485
72,34,50,7270
42,27,60,5370
62,80,67,9395
74,90,10,9190
16,62,77,5985
85,28,50,7750
49,60,81,7965
38,73,41,6955
19,6,8,1640
65,71,74,9300
68,83,47,9405
2,75,61,5395
98,75,44,10730
29,21,32,3590
82,8,70,7070
16,70,67,6135
9,6,6,990
70,29,17,6075
88,78,24,9780
86,26,44,7560
76,40,75,8435
76,76,13,8685
15,92,34,6350
68,93,18,9180
52,62,90,8470
69,76,90,10190
49,67,24,6890
14,42,68,4640
10,23,95,4125
42,31,63,5645
38,56,21,5605
91,82,35,10435
54,74,16,7340
51,86,38,8310
35,18,70,4750
42,72,87,8295
12,93,57,6795
82,86,91,11495
85,95,58,11300
39,80,47,7515
23,14,39,3055
46,97,6,7760
88,1,9,5555
30,96,82,8650
54,60,0,6240
82,31,7,6645
31,17,13,3035
36,24,0,3360
27,38,48,4720
22,24,16,2920
26,8,64,3560
67,6,48,5520
58,38,14,5730
84,50,98,9990
32,8,69,4045
76,89,83,11085
83,11,43,6605
74,80,58,9890
29,82,47,7015
52,7,98,5920
66,90,28,9160
24,0,53,2765
85,95,96,12250
96,98,79,12635
89,33,53,8315
75,48,31,7675
23,11,90,4180
67,51,73,8395
91,26,31,7535
76,89,55,10385
30,61,86,7000
64,17,87,6865
91,74,50,10410
46,11,19,3785
44,24,37,4765
83,44,38,8130
15,44,91,5375
44,53,56,6690
54,99,52,9490
93,65,56,10230
90,58,34,9150
16,47,28,4010
83,60,43,9055
90,44,84,9700
87,29,27,7345
45,60,52,7000
79,77,56,9990
16,35,50,3960
58,76,95,9655
2,58,16,3420
74,11,31,5765
53,42,99,7755
5,88,43,5775
93,27,9,7155
34,98,42,7990
30,99,6,6900
46,72,63,7935
32,69,63,6945
22,0,71,3095
64,54,1,6565
75,16,13,5625
42,95,72,9070
34,44,11,4515
69,2,6,4390
74,56,33,8065
71,63,48,8610
9,33,44,3290
69,81,44,9290
47,88,10,7470
32,45,71,5945
25,66,81,6825
99,22,84,9140
63,52,60,7880
11,80,51,5935
49,99,17,8315
5,72,79,5875
33,34,78,5630
67,96,25,9445
19,37,82,5040
3,74,99,6355
35,92,22,7250
76,59,36,8410
51,31,42,5660
23,61,1,4455
56,33,93,7335
25,57,28,5050
70,13,5,4975
84,70,21,9065
94,59,8,8790
89,36,97,9565
89,33,78,8940
9,81,27,5265
89,94,68,11740
30,70,98,7750
66,52,8,6760
86,53,47,8985
75,75,70,10000
19,91,75,7565
86,64,84,10460
68,58,57,8405
95,35,47,8625
11,94,56,6760
11,2,7,935
37,75,5,6095
31,55,52,5910
38,46,27,5255
39,63,97,7915
11,34,53,3685
91,39,9,7635
12,83,28,5570
43,28,85,6105
27,47,98,6420
37,75,26,6620
12,28,85,4245
85,57,1,7975
78,75,68,10130
76,25,18,6260
60,0,73,5425
35,95,30,7600
89,96,92,12440
16,66,74,6110
88,46,14,7930
87,17,43,7145
91,17,71,8085
93,54,10,8530
98,66,23,9755
93,88,90,12230
8,17,40,2330
60,69,30,7800
61,94,53,9685
42,61,57,6995
91,72,60,10560
20,35,47,4125
91,76,20,9760
31,10,2,2410
84,92,4,9740
89,48,73,9565
72,66,97,10045
38,29,69,5455
82,24,52,7420
51,37,98,7360
6,55,31,3885
6,12,77,2885
20,33,73,4675
96,78,74,11510
67,6,22,4870
21,85,60,7010
50,82,11,7375
46,91,59,8785
85,43,5,7375
68,22,25,5805
87,40,68,8920
76,72,13,8485
0,37,47,3025
71,56,57,8485
76,42,41,7685
3,3,32,1130
53,96,61,9505
8,77,94,6680
12,11,37,2195
35,73,6,5900
37,63,31,6145
68,69,55,8905
83,26,23,6855
6,60,85,5485
8,30,32,2780
25,47,44,4950
91,95,37,11135
91,66,61,10285
89,2,12,5740
67,99,56,10370
87,12,31,6595
31,41,29,4635
43,10,33,3905
9,99,54,6840
47,27,5,4295
46,11,83,5385
18,21,74,3980
31,92,77,8385
97,95,33,11395
31,82,27,6635
54,48,83,7715
10,41,66,4300
82,54,29,8345
5,27,45,2775
55,78,82,9250
40,58,8,5500
86,64,88,10560
86,17,8,6210
54,23,32,5190
46,31,59,5785
83,33,35,7505
44,93,69,9015
26,83,1,5735
85,83,76,11150
94,51,26,8840
75,27,53,7175
50,64,92,8500
24,99,31,7165
93,99,36,11430
19,71,22,5240
96,75,26,10160
92,41,90,9820
92,36,17,7745
32,48,55,5695
65,43,26,6700
73,37,30,6980
72,73,77,9895
75,57,57,8775
10,83,83,6825
40,47,81,6775
49,54,64,7240
72,25,42,6620
78,44,48,8080
15,1,35,1825
62,62,1,6845
1,7,4,510
67,75,86,9920
84,1,1,5115
86,60,42,9210
77,19,48,6770
58,7,16,4230
89,27,5,6815
29,88,66,7790
15,45,27,3825
75,17,47,6525
65,31,0,5450
66,20,24,5560
45,47,83,7125
71,21,57,6735
79,78,35,9515
87,81,83,11345
19,98,81,8065
18,91,34,6480
81,1,0,4910
36,91,1,6735
65,97,34,9600
59,48,64,7540
84,38,0,6940
98,13,59,8005
30,68,79,7175
62,29,57,6595
91,92,16,10460
27,61,47,5845
2,24,91,3595
85,81,9,9375
57,77,67,8945
70,73,30,8600
0,27,14,1700
