39,86,76,8540
16,38,87,5035
40,97,36,8150
16,96,66,7410
86,52,18,8210
35,95,38,7800
8,47,40,3830
22,65,68,6270
62,86,24,8620
17,70,84,6620
26,8,28,2660
24,60,3,4515
88,58,21,8705
54,63,12,6690
74,73,72,9890
50,25,24,4850
90,84,28,10300
9,25,59,3265
0,73,25,4275
54,80,55,8615
98,33,55,8905
35,91,20,7150
87,53,28,8570
4,7,39,1565
35,42,95,6575
18,99,57,7455
35,58,59,6475
47,57,81,7695
33,93,51,7905
11,32,7,2435
68,38,3,6055
50,35,46,5900
78,5,88,7130
86,37,47,8185
67,92,79,10595
13,60,49,5005
59,42,91,7915
98,39,46,8980
18,59,40,5030
1,41,63,3685
82,19,88,8070
39,95,55,8465
48,29,47,5505
24,68,33,5665
53,12,75,5655
96,33,17,7835
27,74,84,7420
72,78,41,9245
88,77,81,11155
24,63,89,6815
95,53,58,9800
21,53,48,5110
11,53,88,5510
43,81,39,7605
82,20,51,7195
47,41,56,6270
67,47,47,7545
65,47,35,7125
1,91,20,5110
63,17,80,6630
76,6,39,5835
66,72,29,8285
90,24,80,8600
87,13,7,6045
3,13,3,905
16,58,37,4785
64,64,3,7115
62,86,54,9370
44,62,22,6290
29,77,80,7590
61,77,40,8510
26,37,62,4960
95,52,72,10100
14,82,98,7390
81,68,3,8335
18,27,66,4080
17,66,53,5645
23,56,55,5555
35,98,24,7600
7,30,95,4295
36,41,59,5685
97,72,70,11170
39,44,23,5115
80,40,41,7825
72,80,21,8845
13,52,3,3455
31,92,49,7685
8,58,93,5705
94,10,16,6540
42,59,70,7220
71,16,8,5260
90,15,95,8525
8,22,27,2255
35,9,86,4700
52,23,19,4745
42,94,29,7945
82,51,35,8345
84,83,85,11315
50,98,54,9250
24,36,22,3790
29,21,90,5040
54,84,41,8465
7,29,93,4195
62,76,92,9820
28,5,85,4055
93,61,60,10130
39,91,60,8390
72,42,38,7370
73,5,95,7005
7,98,62,6870
59,47,99,8365
36,97,19,7485
59,65,66,8440
85,2,58,6650
33,69,34,6280
93,62,0,8680
94,13,39,7265
23,95,68,7830
61,83,79,9785
11,79,1,4635
66,86,74,10110
89,39,62,8840
15,86,53,6525
59,70,71,8815
46,31,42,5360
14,48,86,5390
94,33,76,9190
94,43,64,9390
58,11,65,5655
7,99,47,6545
1,91,73,6435
53,5,76,5330
18,21,60,3630
32,61,25,5595
75,14,72,7000
76,18,33,6285
45,77,28,7250
60,41,72,7450
15,53,47,4725
53,90,45,8805
97,54,34,9370
81,9,54,6660
78,9,45,6255
52,4,87,5495
51,63,24,6810
94,82,30,10490
59,8,92,6240
45,20,37,4625
44,55,11,5665
21,44,55,4835
46,57,24,6210
75,28,47,7075
28,12,98,4730
30,28,68,4900
67,10,54,5870
70,64,44,8500
3,88,33,5405
94,72,19,9715
16,33,30,3360
36,11,42,3760
34,58,7,5115
13,18,87,3855
26,14,47,3435
81,76,4,8760
0,35,82,3800
56,14,75,5935
6,54,7,3235
49,26,98,6690
19,50,98,6090
85,93,48,10950
57,53,33,6895
59,12,86,6290
44,91,47,8365
53,56,82,8030
79,86,14,9390
46,80,56,8160
5,70,77,5725
52,45,89,7595
91,69,5,9035
67,5,61,5795
22,87,98,8120
9,51,22,3640
48,96,43,8755
96,40,55,9135
25,30,10,3250
15,71,25,5075
43,23,16,4130
49,96,56,9140
41,56,87,7435
65,24,75,6975
78,97,28,10230
69,14,55,6215
58,5,67,5405
7,79,18,4820
68,48,69,8205
9,68,18,4390
50,49,27,6125
31,4,3,2135
44,69,20,6590
54,40,13,5565
17,37,29,3595
93,0,38,6530
23,18,26,2930
68,59,20,7530
68,99,68,10730
81,63,67,9685
17,32,3,2695
14,54,99,6015
64,66,73,8965
53,12,42,4830
6,90,85,6985
88,46,99,10055
89,31,37,7815
70,15,21,5475
5,8,17,1125
57,47,2,5820
27,55,90,6620
59,75,18,7740
41,66,38,6710
84,66,62,9890
18,39,93,5355
87,27,15,6945
97,58,24,9320
67,98,32,9720
25,82,11,5875
1,97,61,6435
34,57,23,5465
85,74,49,10025
44,35,62,5940
54,7,74,5440
16,86,48,6460
88,55,6,8180
57,59,12,6670
79,18,27,6315
7,3,85,2695
78,57,14,7880
11,91,60,6710
68,17,49,6155
19,80,9,5365
32,25,70,4920
67,77,30,8620
11,24,5,1985
4,47,52,3890
95,83,45,10975
89,80,83,11415
62,64,85,9045
2,97,71,6745
24,3,33,2415
14,44,16,3440
85,97,29,10675
74,56,64,8840
32,27,45,4395
16,76,26,5410
16,20,57,3385
47,1,89,5095
38,76,97,8505
92,73,27,9845
18,94,71,7555
17,4,83,3295
32,33,38,4520
38,38,3,4255
37,63,40,6370
94,1,89,7915
79,84,80,10940
55,53,75,7825
4,31,85,3915
11,93,40,6310
64,46,94,8490
90,40,14,7750
22,4,38,2470
38,2,90,4630
30,44,76,5900
37,76,56,7420
88,42,20,7880
61,35,8,5610
48,65,69,7855
15,10,89,3625
82,16,21,6245
39,25,52,4890
98,12,46,7630
90,49,7,8025
21,13,3,1985
56,56,17,6585
97,42,43,8995
92,99,3,10545
95,86,46,11150
53,0,12,3480
70,24,51,6675
4,1,87,2465
69,64,81,9365
75,33,24,6750
74,67,24,8390
8,47,14,3180
76,49,65,8635
54,93,19,8365
2,77,71,5745
21,77,32,5910
67,53,26,7320
91,0,94,7810
57,78,4,7420
13,77,13,4955
80,60,40,8800
37,58,12,5420
21,54,5,4085
56,45,8,5810
38,19,83,5305
96,39,2,7760
1,69,7,3685
6,58,15,3635
74,18,64,6940
71,8,67,6335
17,46,74,5170
94,36,29,8165
75,1,53,5875
39,44,69,6265
49,18,40,4840
18,73,68,6430
11,71,84,6310
31,79,49,7035
4,41,13,2615
0,30,76,3400
79,9,80,7190
0,98,23,5475
67,64,67,8895
1,55,16,3210
78,21,63,7305
38,79,37,7155
23,31,79,4905
21,90,22,6310
46,15,94,5860
27,48,49,5245
37,4,28,3120
22,94,67,7695
45,52,7,5475
41,92,56,8460
61,22,8,4960
81,43,38,7960
18,58,94,6330
47,75,2,6620
83,18,59,7355
20,73,17,5275
41,39,17,4835
99,47,77,10215
65,3,5,4175
83,25,87,8405
13,49,98,5680
6,58,44,4360
17,79,99,7445
91,84,5,9785
17,50,24,4120
25,45,81,5775
24,16,17,2665
11,11,72,3010
46,63,38,6860
92,7,33,6695
51,36,58,6310
65,67,69,8975
0,84,76,6100
68,18,3,5055
66,63,17,7535
34,15,92,5090
51,81,63,8685
14,64,49,5265
74,7,0,4790
99,51,25,9115
37,60,88,7420
9,16,19,1815
99,67,78,11240
94,40,17,8065
63,83,67,9605
74,38,15,6715
46,85,77,8935
11,84,5,4985
18,37,52,4230
11,72,46,5410
33,48,32,5180
0,32,97,4025
12,86,8,5220
40,85,12,6950
29,33,12,3690
67,17,2,4920
86,56,55,9335
36,62,76,7160
11,65,97,6335
12,21,96,4170
80,79,89,10975
34,70,10,5790
5,55,71,4825
94,55,68,10090
10,60,54,4950
9,53,17,3615
5,27,67,3325
31,47,85,6335
8,85,3,4805
84,4,85,7365
63,70,32,8080
60,55,60,7850
56,27,37,5635
26,35,26,3960
57,16,57,5645
0,92,24,5200
3,37,8,2230
1,29,16,1910
66,27,54,6660
29,44,24,4540
72,16,8,5320
45,77,21,7075
38,96,57,8505
7,9,4,970
51,76,32,7660
64,67,39,8165
82,56,28,8420
73,56,85,9305
69,48,24,7140
45,16,66,5150
5,66,4,3700
68,16,80,6880
83,60,29,8705
98,64,98,11530
28,44,11,4155
7,46,64,4320
74,29,12,6190
95,64,15,9275
97,39,50,9020
41,96,19,7735
95,26,3,7075
73,79,43,9405
68,75,72,9630
99,42,25,8665
99,93,80,12590
36,26,67,5135
6,24,25,2185
4,59,87,5365
83,17,66,7480
41,41,62,6060
34,73,99,8165
94,82,30,10490
43,56,24,5980
34,4,50,3490
73,90,14,9230
62,40,11,5995
31,11,96,4810
83,90,60,10980
91,43,56,9010
12,54,11,3695
34,33,20,4190
95,85,12,10250
49,14,83,5715
15,79,60,6350
45,23,68,5550
9,84,65,6365
99,45,46,9340
30,83,4,6050
61,31,64,6810
35,73,74,7600
13,84,53,6305
44,71,66,7840
16,78,6,5010
12,46,56,4420
23,10,44,2980
56,35,3,5185
27,59,82,6620
78,39,82,8680
77,38,13,6845
59,22,42,5690
35,21,14,3500
2,54,7,2995
82,55,19,8145
78,86,83,11055
31,16,90,4910
1,31,75,3485
67,58,4,7020
97,71,88,11570
49,16,68,5440
67,47,66,8020
78,19,68,7330
23,7,94,4080
3,10,63,2255
19,50,84,5740
60,9,26,4700
16,94,61,7185
7,43,82,4620
52,33,83,6845
31,57,49,5935
56,87,57,9135
78,0,10,4930
83,3,31,5905
83,74,61,10205
29,96,98,8990
72,88,83,10795
72,97,86,11320
50,89,82,9500
50,68,82,8450
42,29,18,4420
10,81,36,5550
74,25,9,5915
3,3,56,1730
82,40,22,7470
5,14,1,1025
27,45,27,4545
92,73,10,9420
87,0,84,7320
34,7,29,3115
10,77,47,5625
7,95,28,5870
35,38,41,5025
25,74,45,6325
65,44,52,7400
94,48,69,9765
74,60,96,9840
13,57,84,5730
50,64,6,6350
69,30,56,7040
13,97,85,7755
72,18,60,6720
42,47,41,5895
29,49,14,4540
10,54,72,5100
75,0,99,6975
51,86,94,9710
20,47,95,5925
42,43,75,6545
77,68,46,9170
32,71,22,6020
74,59,3,7465
32,92,4,6620
53,42,88,7480
57,67,23,7345
62,77,25,8195
89,72,59,10415
69,47,87,8665
23,63,42,5580
16,62,13,4385
82,86,4,9320
23,80,17,5805
30,14,86,4650
1,10,84,2660
52,3,84,5370
5,72,72,5700
52,55,2,5920
46,37,75,6485
65,73,6,7700
32,34,80,5620
26,75,85,7435
71,35,37,6935
13,28,29,2905
16,71,14,4860
18,8,58,2930
92,57,22,8920
27,33,94,5620
21,82,81,7385
22,85,10,5820
27,10,62,3670
67,73,75,9545
64,43,5,6115
69,89,57,10015
41,12,87,5235
43,42,34,5530
75,88,7,9075
89,95,32,10890
81,96,25,10285
91,67,71,10585
12,74,17,4845
66,7,63,5885
16,46,96,5660
83,13,6,5780
73,4,77,6505
94,36,58,8890
85,97,14,10300
75,19,3,5525
14,69,86,6440
96,69,83,11285
12,82,2,4870
83,3,85,7255
29,14,39,3415
21,39,0,3210
37,2,0,2320
86,30,81,8685
36,51,9,4935
8,11,92,3330
63,25,96,7430
45,3,87,5025
32,5,75,4045
92,9,93,8295
15,30,24,3000
55,93,2,8000
76,36,83,8435
49,98,25,8465
11,8,90,3310
86,33,98,9260
60,23,32,5550
26,86,48,7060
84,20,40,7040
18,87,50,6680
2,29,94,3920
0,20,89,3225
24,5,43,2765
27,67,61,6495
39,95,10,7340
78,61,82,9780
89,56,84,10240
4,21,87,3465
64,3,49,5215
15,97,21,6275
72,43,83,8545
83,89,4,9530
32,90,57,7845
47,30,97,6745
33,12,56,3980
86,30,6,6810
69,96,87,11115
70,31,16,6150
63,94,37,9405
51,68,85,8585
97,67,59,10645
3,63,88,5530
68,14,79,6755
85,69,80,10550
87,88,91,11895
71,27,87,7785
62,17,36,5470
10,85,41,5875
39,87,61,8215
51,22,84,6260
72,12,43,5995
10,76,7,4575
51,53,71,7485
8,71,58,5480
50,89,60,8950
75,70,34,8850
1,41,81,4135
90,36,31,7975
86,77,66,10660
49,27,8,4490
23,30,54,4230
33,2,6,2230
86,80,39,10135
24,77,79,7265
15,18,11,2075
67,97,38,9820
4,17,22,1640
26,4,50,3010
90,9,20,6350
68,31,56,7030
3,21,81,3255
99,49,58,9840
56,8,42,4810
88,65,15,8905
3,45,9,2655
27,58,14,4870
29,66,55,6415
28,53,32,5130
80,34,44,7600
24,83,57,7015
77,92,7,9395
13,25,81,4055
84,24,93,8565
59,67,52,8190
32,65,82,7220
96,28,10,7410
37,73,50,7120
5,87,94,7000
19,69,60,6090
77,70,63,9695
12,60,45,4845
2,80,72,5920
17,89,17,5895
39,20,9,3565
21,47,35,4485
14,21,17,2315
80,29,11,6525
65,62,66,8650
22,24,52,3820
70,48,4,6700
84,59,62,9540
71,65,72,9310
23,42,9,3705
19,13,14,2140
67,91,19,9045
82,76,16,9120
10,88,74,6850
25,63,51,5925
33,6,76,4180
88,79,90,11480
60,23,95,7125
81,15,38,6560
34,58,17,5365
25,64,36,5600
81,90,14,9710
41,82,77,8485
20,28,51,3875
95,90,6,10350
15,48,40,4300
55,5,35,4425
83,45,27,7905
1,36,80,3860
27,2,15,2095
42,34,44,5320
15,36,68,4400
97,75,86,11720
56,47,68,7410
11,98,70,7310
52,4,14,3670
16,49,59,4885
92,66,45,9945
76,53,61,8735
45,8,85,5225
64,27,65,6815
39,53,94,7340
79,82,45,9965
80,9,58,6700
37,69,11,5945
1,9,29,1235
3,74,61,5405
34,17,72,4690
48,0,53,4205
88,43,20,7930
79,22,15,6215
53,27,22,5080
21,60,86,6410
81,39,97,9235
81,54,16,7960
67,48,52,7720
80,23,5,6075
66,0,77,5885
44,74,61,7865
12,90,23,5795
23,30,7,3055
57,21,49,5695
92,19,87,8645
80,56,32,8400
86,14,24,6460
7,51,41,3995
70,41,30,7000
65,56,91,8975
3,83,87,6505
75,49,50,8200
82,37,57,8195
51,17,22,4460
5,1,75,2225
12,8,9,1345
63,58,66,8330
70,77,14,8400
75,32,85,8225
91,99,86,12560
14,32,6,2590
85,88,31,10275
47,43,30,5720
99,63,73,10915
2,85,83,6445
72,76,22,8670
12,12,50,2570
30,49,10,4500
52,18,64,5620
57,92,58,9470
31,61,38,5860
95,96,14,10850
51,29,22,5060
57,22,80,6520
88,93,31,10705
88,73,79,10905
80,34,8,6700
35,88,24,7100
5,85,8,4750
54,6,45,4665
81,98,48,10960
16,53,56,5010
64,65,28,7790
99,19,52,8190
10,73,47,5425
1,97,37,5835
14,6,15,1515
33,8,95,4755
11,32,85,4385
80,41,19,7325
34,95,8,6990
53,63,49,7555
95,31,45,8375
92,49,48,9170
4,40,74,4090
10,89,98,7500
13,94,80,7480
80,22,88,8100
28,62,99,7255
51,87,67,9085
70,73,79,9825
8,22,30,2330
13,30,86,4430
16,26,53,3585
28,84,3,5955
22,26,58,4070
31,58,35,5635
59,26,82,6890
47,34,76,6420
67,80,93,10345
13,35,58,3980
62,25,25,5595
49,41,2,5040
97,21,57,8295
57,78,80,9320
90,89,59,11325
84,8,95,7815
64,75,50,8840
35,74,0,5800
22,68,51,5995
84,41,8,7290
47,46,13,5445
74,95,70,10940
12,3,4,970
71,7,33,5435
98,71,40,10430
19,89,80,7590
32,98,12,7120
5,39,83,4325
43,80,1,6605
61,14,29,5085
11,62,74,5610
5,40,43,3375
77,13,55,6645
42,49,39,5945
61,73,26,7960
11,5,64,2510
14,42,17,3365
34,96,0,6840
37,62,11,5595
68,77,47,9105
24,18,18,2790
77,85,97,11295
1,88,51,5735
38,53,81,6955
41,82,33,7385
68,87,50,9680
37,30,82,5770
69,99,23,9665
14,30,41,3365
45,10,20,3700
77,30,24,6720
55,72,7,7075
60,10,39,5075
75,21,9,5775
6,10,62,2410
29,48,61,5665
77,17,48,6670
50,0,16,3400
80,24,45,7125
96,54,69,10185
34,54,2,4790
13,50,14,3630
80,59,73,9575
27,78,5,5645
80,32,12,6700
84,90,17,9965
17,96,74,7670
19,20,96,4540
90,74,3,9175
63,28,2,5230
60,4,73,5625
85,51,94,10000
97,51,13,8695
28,16,2,2530
9,25,90,4040
41,54,42,6210
71,82,69,10085
52,67,89,8695
96,62,79,10835
1,43,18,2660
76,87,26,9560
63,94,19,8955
52,14,2,3870
55,59,48,7450
25,33,19,3625
43,63,19,6205
90,84,47,10775
76,59,47,8685
95,81,77,11675
32,72,80,7520
2,29,33,2395
50,77,5,6975
97,96,61,12145
48,47,43,6305
80,60,20,8300
84,78,20,9440
38,39,4,4330
10,71,50,5400
8,23,33,2455
11,32,49,3485
55,55,54,7400
59,12,36,5040
55,19,72,6050
22,44,20,4020
83,71,40,9530
64,10,18,4790
70,96,13,9325
60,6,69,5625
28,22,20,3280
65,9,59,5825
93,86,24,10480
61,22,20,5260
77,13,64,6870
60,55,54,7700
92,4,56,7120
62,72,98,9770
44,23,38,4740
2,76,68,5620
83,17,17,6255
26,17,81,4435
51,67,40,7410
12,35,42,3520
96,54,78,10410
66,91,86,10660
72,79,57,9695
11,76,8,4660
19,53,59,5265
63,27,69,6855
1,22,88,3360
49,63,69,7815
25,90,45,7125
46,11,6,3460
61,28,21,5585
36,3,72,4110
6,89,85,6935
53,59,67,7805
72,34,88,8220
21,49,38,4660
42,11,37,3995
69,9,97,7015
14,74,90,6790
72,72,24,8520
7,52,57,4445
22,37,81,5195
55,9,92,6050
36,58,0,5060
58,11,46,5180
43,80,46,7730
61,93,0,8310
28,80,4,5780
33,71,72,7330
49,19,65,5515
9,80,56,5940
9,23,26,2340
80,67,11,8425
80,89,93,11575
14,38,63,4315
63,91,74,10180
32,15,66,4320
67,44,86,8370
85,88,47,10675
55,61,9,6575
92,7,94,8220
26,84,11,6035
69,8,90,6790
3,60,92,5480
78,20,41,6705
35,48,66,6150
2,11,99,3145
93,97,22,10980
87,97,31,10845
77,10,7,5295
38,88,3,6755
89,74,42,10090
19,91,23,6265
72,40,71,8095
55,84,63,9075
73,22,69,7205
97,78,31,10495
40,47,72,6550
34,76,0,5840
79,96,27,10215
16,78,76,6760
83,28,37,7305
83,78,80,10880
30,5,41,3075
84,60,92,10340
33,97,2,6880
56,76,24,7760
85,12,78,7650
52,38,47,6195
67,91,8,8770
62,0,14,4070
41,80,79,8435
34,5,92,4590
87,62,5,8445
91,12,40,7060
77,83,88,10970
61,31,28,5910
78,36,89,8705
5,67,85,5775
78,10,10,5430
59,23,32,5490
52,38,56,6420
16,75,76,6610
53,2,56,4680
93,99,99,13005
92,33,96,9570
10,88,49,6225
34,11,52,3890
64,87,46,9340
59,18,34,5290
22,8,36,2620
96,29,80,9210
50,57,76,7750
12,33,76,4270
31,81,92,8210
22,45,42,4620
78,99,21,10155
61,78,23,8135
41,73,56,7510
92,25,97,9195
24,17,5,2415
55,68,49,7925
32,57,98,7220
50,79,60,8450
8,44,65,4305
83,73,44,9730
59,79,18,7940
18,51,48,4830
51,83,74,9060
45,62,45,6925
14,37,70,4440
86,47,58,8960
99,75,72,11490
88,14,61,7505
82,8,79,7295
68,63,88,9430
50,65,72,8050
81,56,51,8935
80,7,60,6650
66,38,58,7310
89,59,92,10590
21,91,41,6835
93,11,40,7130
40,13,86,5200
20,32,89,5025
37,98,83,9195
70,40,57,7625
52,82,7,7395
55,49,48,6950
99,95,79,12665
78,88,58,10530
36,67,1,5535
5,5,15,925
93,58,16,8880
40,25,78,5600
65,7,18,4700
45,38,94,6950
55,67,64,8250
71,37,96,8510
29,81,46,6940
60,14,97,6725
71,58,88,9360
71,84,96,10860
97,51,97,10795
76,88,97,11385
48,75,42,7680
66,14,28,5360
99,92,67,12215
2,13,23,1345
93,23,10,6980
37,69,77,7595
41,32,28,4760
37,57,43,6145
89,25,1,6615
99,21,83,9065
63,9,74,6080
20,79,90,7400
34,17,35,3765
38,5,61,4055
38,33,95,6305
77,29,7,6245
90,97,34,11100
0,91,67,6225
43,21,28,4330
27,98,5,6645
83,95,15,10105
48,4,59,4555
18,81,74,6980
76,60,7,7735
74,5,84,6790
47,97,99,10145
20,10,9,1925
70,81,44,9350
87,42,35,8195
78,69,98,10580
44,28,34,4890
23,96,96,8580
7,30,91,4195
85,63,70,10000
54,71,62,8340
82,36,9,6945
32,7,35,3145
23,20,23,2955
25,14,47,3375
75,87,44,9950
14,80,39,5815
55,87,61,9175
57,18,18,4770
2,40,26,2770
63,75,77,9455
91,74,37,10085
74,46,81,8765
29,31,95,5665
40,21,97,5875
46,19,5,3835
58,97,74,10180
76,96,54,10710
65,22,54,6350
79,37,71,8365
53,87,36,8430
80,90,0,9300
10,50,55,4475
69,0,26,4790
64,71,20,7890
62,45,87,8145
51,70,47,7735
91,89,19,10385
82,34,44,7720
68,48,17,6905
76,12,54,6510
3,2,16,680
94,71,14,9540
81,42,88,9160
5,91,0,4850
10,5,76,2750
33,81,48,7230
21,43,8,3610
17,30,88,4720
68,45,9,6555
77,80,67,10295
40,68,67,7475
54,53,12,6190
16,53,9,3835
38,9,26,3380
33,28,20,3880
70,66,81,9525
81,68,70,10010
88,1,62,6880
44,88,14,7390
34,89,67,8165
48,1,33,3755
79,4,43,6015
77,10,57,6545
24,21,51,3765
75,78,47,9575
50,22,9,4325
18,62,60,5680
84,24,42,7290
88,19,27,6905
40,16,8,3400
23,91,42,6980
99,45,19,8665
70,75,11,8225
74,38,21,6865
87,99,22,10720
91,97,81,12335
52,49,22,6120
75,17,28,6050
65,79,76,9750
88,85,33,10355
83,36,55,8155
19,21,54,3540
6,95,34,5960
61,62,99,9235
64,52,15,6815
89,15,35,6965
7,28,52,3120
75,18,84,7500
26,96,57,7785
17,83,65,6795
89,43,6,7640
43,75,36,7230
52,8,56,4920
46,13,19,3885
9,67,23,4465
46,17,96,6010
58,99,58,9880
80,53,22,8000
36,97,16,7410
90,8,80,7800
95,94,5,10525
88,68,9,8905
16,85,80,7210
72,57,32,7970
41,18,13,3685
82,17,84,7870
99,4,58,7590
98,64,21,9605
20,78,30,5850
3,51,16,3130
77,11,15,5545
32,12,83,4595
55,21,30,5100
68,94,97,11205
3,54,61,4405
76,24,28,6460
98,60,38,9830
42,46,5,4945
46,97,71,9385
66,88,84,10460
13,17,40,2630
73,81,62,9980
1,92,95,7035
16,48,73,5185
99,51,17,8915
81,76,58,10110
4,91,25,5415
79,5,39,5965
3,75,21,4455
29,84,80,7940
66,19,75,6785
16,32,37,3485
59,53,30,6940
30,24,13,3325
26,14,9,2485
1,21,7,1285
40,90,60,8400
16,57,53,5135
14,79,53,6115
21,34,5,3085
45,29,34,5000
39,40,0,4340
88,15,52,7330
26,11,78,4060
18,96,34,6730
54,15,97,6415
40,95,96,9550
56,37,7,5385
39,3,57,3915
45,3,94,5200
23,40,85,5505
70,86,30,9250
94,61,23,9265
88,30,58,8230
0,27,56,2750
44,28,40,5040
68,16,88,7080
87,3,92,7670
97,83,38,10920
39,93,91,9265
57,40,71,7195
42,2,88,4820
15,29,97,4775
86,23,4,6410
15,21,92,4250
50,88,71,9175
